jd,mm,dd,hh,t2C,ustar,G-rh2m,PARsun,PARshd,G3-O3,Prec.
220,8,7,11,18.83,0.38,0.405,1038.0,84.5,52.43,0.005
220,8,7,12,19.88,0.40,0.364,560.6,45.6,53.62,0.594
220,8,7,13,18.04,0.37,0.466,554.9,45.0,55.03,0.594
220,8,7,14,16.20,0.33,0.568,542.5,43.6,56.17,0.594
220,8,7,15,14.37,0.27,0.670,451.4,35.6,55.45,0.140
220,8,7,16,13.75,0.26,0.730,414.6,31.4,56.92,0.140
220,8,7,17,13.13,0.25,0.789,338.8,23.8,58.74,0.140
220,8,7,18,12.51,0.24,0.849,140.5,8.7,60.36,0.969
220,8,7,19,11.52,0.25,0.877,0.0,0.0,61.63,0.969
220,8,7,20,10.53,0.26,0.905,0.0,0.0,61.73,0.969
220,8,7,21,9.54,0.28,0.933,0.0,0.0,61.02,0.119
220,8,7,22,8.99,0.26,0.936,0.0,0.0,59.51,0.119
220,8,7,23,8.44,0.24,0.940,0.0,0.0,57.66,0.119
221,8,8,0,7.89,0.23,0.943,0.0,0.0,55.65,0.454
221,8,8,1,7.36,0.20,0.950,0.0,0.0,53.83,0.454
221,8,8,2,6.83,0.18,0.956,0.0,0.0,52.43,0.454
221,8,8,3,6.29,0.17,0.962,0.0,0.0,51.32,0.140
221,8,8,4,6.82,0.14,0.963,0.0,0.0,51.99,0.140
221,8,8,5,7.34,0.11,0.964,389.7,24.6,52.59,0.140
221,8,8,6,7.86,0.11,0.965,709.9,50.5,52.93,0.642
221,8,8,7,8.66,0.14,0.931,845.7,64.4,60.10,0.642
221,8,8,8,9.46,0.18,0.896,913.1,72.2,62.17,0.642
221,8,8,9,10.25,0.21,0.862,1005.8,81.0,61.34,1.493
221,8,8,10,10.32,0.26,0.849,1026.6,83.3,60.36,1.493
221,8,8,11,10.39,0.31,0.836,1035.4,84.2,58.92,1.493
221,8,8,12,10.46,0.36,0.823,913.4,74.3,57.08,2.031
221,8,8,13,9.86,0.33,0.852,904.0,73.3,54.16,2.031
221,8,8,14,9.25,0.34,0.881,883.6,71.0,50.95,2.031
221,8,8,15,8.65,0.35,0.910,948.6,74.7,46.90,0.705
221,8,8,16,7.61,0.33,0.918,870.1,65.7,43.69,0.705
221,8,8,17,6.57,0.30,0.926,707.7,49.6,41.07,0.705
221,8,8,18,5.53,0.28,0.934,280.5,17.2,38.71,0.057
221,8,8,19,4.88,0.23,0.947,0.0,0.0,36.99,0.057
221,8,8,20,4.24,0.19,0.960,0.0,0.0,35.51,0.057
221,8,8,21,3.59,0.15,0.972,0.0,0.0,34.29,0.010
221,8,8,22,3.45,0.14,0.972,0.0,0.0,33.36,0.010
221,8,8,23,3.30,0.12,0.972,0.0,0.0,32.83,0.010
222,8,9,0,3.16,0.11,0.972,0.0,0.0,32.50,0.167
222,8,9,1,3.19,0.12,0.975,0.0,0.0,33.41,0.167
222,8,9,2,3.23,0.12,0.978,0.0,0.0,34.11,0.167
222,8,9,3,3.26,0.14,0.981,0.0,0.0,34.05,0.140
222,8,9,4,3.75,0.18,0.937,0.0,0.0,33.86,0.140
222,8,9,5,4.24,0.23,0.892,354.7,22.3,34.14,0.140
222,8,9,6,4.73,0.29,0.847,739.6,52.5,35.05,0.123
222,8,9,7,5.73,0.32,0.792,884.3,67.3,37.32,0.123
222,8,9,8,6.72,0.35,0.738,955.9,75.5,39.58,0.123
222,8,9,9,7.72,0.40,0.683,1012.4,81.4,42.26,0.014
222,8,9,10,8.65,0.38,0.631,1033.5,83.8,45.04,0.014
222,8,9,11,9.58,0.37,0.580,1042.5,84.7,47.38,0.014
222,8,9,12,10.51,0.34,0.529,977.8,79.5,48.72,0.004
222,8,9,13,10.72,0.36,0.527,967.7,78.4,49.76,0.004
222,8,9,14,10.94,0.38,0.525,945.6,75.9,50.63,0.004
222,8,9,15,11.15,0.38,0.523,965.3,75.9,50.98,0.005
222,8,9,16,10.43,0.34,0.581,884.1,66.7,51.37,0.005
222,8,9,17,9.71,0.29,0.640,715.0,49.9,51.64,0.005
222,8,9,18,8.99,0.20,0.698,262.6,16.0,49.12,0.002
222,8,9,19,8.23,0.13,0.705,0.0,0.0,48.53,0.002
222,8,9,20,7.47,0.10,0.712,0.0,0.0,47.83,0.002
222,8,9,21,6.70,0.10,0.719,0.0,0.0,47.18,0.000
222,8,9,22,5.86,0.10,0.745,0.0,0.0,44.83,0.000
222,8,9,23,5.02,0.10,0.771,0.0,0.0,43.11,0.000
223,8,10,0,4.17,0.11,0.797,0.0,0.0,42.29,0.000
223,8,10,1,3.83,0.14,0.821,0.0,0.0,41.90,0.000
223,8,10,2,3.49,0.17,0.844,0.0,0.0,41.89,0.000
223,8,10,3,3.14,0.20,0.867,0.0,0.0,42.26,0.000
223,8,10,4,4.16,0.20,0.848,0.0,0.0,42.53,0.000
223,8,10,5,5.18,0.20,0.830,365.7,22.9,42.44,0.000
223,8,10,6,6.20,0.24,0.811,750.3,53.1,43.67,0.000
223,8,10,7,8.74,0.23,0.683,900.0,68.4,52.03,0.000
223,8,10,8,11.29,0.23,0.556,973.8,76.8,52.37,0.000
223,8,10,9,13.84,0.25,0.428,951.4,76.5,51.57,0.000
223,8,10,10,14.85,0.26,0.413,971.4,78.7,51.53,0.000
223,8,10,11,15.86,0.27,0.397,979.9,79.6,51.65,0.000
223,8,10,12,16.86,0.26,0.381,1033.6,83.9,50.46,0.000
223,8,10,13,17.10,0.28,0.380,1022.9,82.8,50.51,0.000
223,8,10,14,17.34,0.30,0.380,999.4,80.1,50.82,0.000
223,8,10,15,17.57,0.30,0.379,962.9,75.6,50.05,0.000
223,8,10,16,16.31,0.24,0.484,880.7,66.3,50.30,0.000
223,8,10,17,15.05,0.18,0.588,708.9,49.3,50.85,0.000
223,8,10,18,13.78,0.14,0.693,245.0,14.9,51.20,0.047
223,8,10,19,12.85,0.10,0.720,0.0,0.0,51.71,0.047
223,8,10,20,11.92,0.10,0.748,0.0,0.0,51.03,0.047
223,8,10,21,10.98,0.10,0.775,0.0,0.0,48.96,0.065
223,8,10,22,10.06,0.10,0.807,0.0,0.0,46.17,0.065
223,8,10,23,9.14,0.12,0.840,0.0,0.0,44.05,0.065
224,8,11,0,8.22,0.17,0.872,0.0,0.0,42.69,0.002
224,8,11,1,7.42,0.16,0.877,0.0,0.0,41.55,0.002
224,8,11,2,6.61,0.16,0.881,0.0,0.0,40.91,0.002
224,8,11,3,5.81,0.17,0.886,0.0,0.0,41.25,0.005
224,8,11,4,6.55,0.18,0.884,0.0,0.0,43.58,0.005
224,8,11,5,7.29,0.19,0.882,348.8,21.7,46.49,0.005
224,8,11,6,8.03,0.23,0.880,735.9,52.0,49.19,0.079
224,8,11,7,10.12,0.27,0.776,885.2,67.1,55.82,0.079
224,8,11,8,12.22,0.32,0.672,958.4,75.5,57.09,0.079
224,8,11,9,14.31,0.34,0.568,852.1,68.4,55.86,0.975
224,8,11,10,14.17,0.37,0.598,870.1,70.4,57.05,0.975
224,8,11,11,14.02,0.40,0.628,877.8,71.3,58.49,0.975
224,8,11,12,13.88,0.42,0.659,360.9,29.3,60.37,0.278
224,8,11,13,13.94,0.42,0.644,357.2,28.9,63.09,0.278
224,8,11,14,14.00,0.43,0.629,348.9,27.9,66.85,0.278
224,8,11,15,14.05,0.43,0.615,255.3,20.0,70.92,0.176
224,8,11,16,13.12,0.37,0.680,233.3,17.5,74.04,0.176
224,8,11,17,12.18,0.32,0.745,186.9,13.0,75.52,0.176
224,8,11,18,11.24,0.27,0.810,180.1,10.9,74.76,1.291
224,8,11,19,10.47,0.28,0.851,0.0,0.0,74.47,1.291
224,8,11,20,9.70,0.29,0.893,0.0,0.0,73.71,1.291
224,8,11,21,8.92,0.31,0.934,0.0,0.0,72.39,0.061
224,8,11,22,8.61,0.32,0.936,0.0,0.0,70.37,0.061
224,8,11,23,8.29,0.32,0.939,0.0,0.0,68.12,0.061
225,8,12,0,7.98,0.33,0.941,0.0,0.0,66.03,0.018
225,8,12,1,7.60,0.35,0.939,0.0,0.0,64.59,0.018
225,8,12,2,7.22,0.36,0.937,0.0,0.0,63.77,0.018
225,8,12,3,6.85,0.37,0.934,0.0,0.0,63.32,0.013
225,8,12,4,7.47,0.37,0.917,0.0,0.0,62.90,0.013
225,8,12,5,8.10,0.36,0.899,289.1,17.9,62.82,0.013
225,8,12,6,8.73,0.36,0.881,710.4,50.0,62.32,0.013
225,8,12,7,10.44,0.45,0.804,856.5,64.8,62.74,0.013
225,8,12,8,12.15,0.55,0.728,927.7,73.0,62.50,0.013
225,8,12,9,13.87,0.68,0.651,1011.2,81.1,60.63,0.040
225,8,12,10,14.51,0.68,0.628,1032.6,83.5,58.40,0.040
225,8,12,11,15.15,0.68,0.606,1041.6,84.5,56.30,0.040
225,8,12,12,15.79,0.68,0.583,1018.2,82.6,54.61,0.043
225,8,12,13,15.63,0.67,0.594,1007.5,81.4,53.86,0.043
225,8,12,14,15.48,0.66,0.604,983.9,78.7,53.85,0.043
225,8,12,15,15.32,0.65,0.615,962.2,75.3,54.46,0.011
225,8,12,16,14.18,0.57,0.675,877.9,65.8,55.77,0.011
225,8,12,17,13.03,0.50,0.734,699.4,48.4,57.36,0.011
225,8,12,18,11.89,0.43,0.794,196.0,11.8,58.87,0.017
225,8,12,19,11.10,0.40,0.825,0.0,0.0,59.21,0.017
225,8,12,20,10.30,0.37,0.856,0.0,0.0,58.23,0.017
225,8,12,21,9.51,0.34,0.887,0.0,0.0,56.64,0.307
225,8,12,22,9.13,0.23,0.915,0.0,0.0,54.13,0.307
225,8,12,23,8.75,0.12,0.943,0.0,0.0,51.74,0.307
226,8,13,0,8.37,0.10,0.970,0.0,0.0,49.17,0.344
226,8,13,1,7.98,0.10,0.971,0.0,0.0,46.25,0.344
226,8,13,2,7.60,0.10,0.972,0.0,0.0,43.54,0.344
226,8,13,3,7.21,0.10,0.973,0.0,0.0,41.07,0.629
226,8,13,4,7.18,0.10,0.970,0.0,0.0,39.05,0.629
226,8,13,5,7.15,0.10,0.966,88.6,5.5,37.70,0.629
226,8,13,6,7.11,0.10,0.963,642.1,45.1,36.15,0.344
226,8,13,7,8.17,0.12,0.911,776.9,58.7,36.60,0.344
226,8,13,8,9.24,0.20,0.859,842.5,66.2,38.98,0.344
226,8,13,9,10.30,0.28,0.807,977.6,78.3,42.99,0.189
226,8,13,10,11.45,0.33,0.745,998.5,80.7,48.24,0.189
226,8,13,11,12.59,0.39,0.682,1007.3,81.6,50.94,0.189
226,8,13,12,13.74,0.45,0.620,1042.3,84.5,51.34,0.003
226,8,13,13,14.03,0.41,0.582,1031.0,83.2,50.61,0.003
226,8,13,14,14.33,0.37,0.544,1006.4,80.5,49.96,0.003
226,8,13,15,14.62,0.34,0.506,914.8,71.5,49.73,0.013
226,8,13,16,13.43,0.25,0.587,832.8,62.3,49.51,0.013
226,8,13,17,12.24,0.18,0.668,658.3,45.4,49.70,0.013
226,8,13,18,11.05,0.14,0.749,185.1,11.1,48.37,0.007
226,8,13,19,10.12,0.10,0.793,0.0,0.0,47.52,0.007
226,8,13,20,9.18,0.10,0.836,0.0,0.0,46.77,0.007
226,8,13,21,8.24,0.10,0.879,0.0,0.0,45.24,0.006
226,8,13,22,7.63,0.10,0.896,0.0,0.0,42.73,0.006
226,8,13,23,7.02,0.10,0.912,0.0,0.0,40.82,0.006
227,8,14,0,6.40,0.14,0.929,0.0,0.0,39.66,0.012
227,8,14,1,5.75,0.11,0.950,0.0,0.0,38.09,0.012
227,8,14,2,5.09,0.10,0.971,0.0,0.0,36.59,0.012
227,8,14,3,4.43,0.10,0.992,0.0,0.0,35.19,0.011
227,8,14,4,5.23,0.10,0.973,0.0,0.0,36.33,0.011
227,8,14,5,6.02,0.10,0.953,314.5,19.4,37.79,0.011
227,8,14,6,6.82,0.10,0.934,585.1,41.0,38.91,0.027
227,8,14,7,9.11,0.24,0.814,711.3,53.7,50.47,0.027
227,8,14,8,11.41,0.40,0.694,772.5,60.7,56.75,0.027
227,8,14,9,13.70,0.54,0.574,370.0,29.6,58.09,0.064
227,8,14,10,14.07,0.53,0.552,378.0,30.5,57.58,0.064
227,8,14,11,14.44,0.53,0.530,381.4,30.9,56.30,0.064
227,8,14,12,14.82,0.52,0.508,993.1,80.4,54.59,0.044
227,8,14,13,14.68,0.47,0.507,982.3,79.2,53.89,0.044
227,8,14,14,14.55,0.42,0.506,958.6,76.5,54.27,0.044
227,8,14,15,14.42,0.38,0.505,914.8,71.4,55.06,0.055
227,8,14,16,13.31,0.28,0.607,831.6,62.1,55.48,0.055
227,8,14,17,12.20,0.17,0.709,653.2,44.9,55.84,0.055
227,8,14,18,11.08,0.10,0.812,65.4,3.9,55.26,0.043
227,8,14,19,10.38,0.12,0.823,0.0,0.0,55.00,0.043
227,8,14,20,9.68,0.16,0.833,0.0,0.0,54.90,0.043
227,8,14,21,8.97,0.19,0.844,0.0,0.0,54.66,0.730
227,8,14,22,8.68,0.24,0.868,0.0,0.0,55.26,0.730
227,8,14,23,8.39,0.29,0.892,0.0,0.0,56.89,0.730
228,8,15,0,8.11,0.34,0.915,0.0,0.0,58.98,0.563
228,8,15,1,7.72,0.28,0.916,0.0,0.0,59.03,0.563
228,8,15,2,7.34,0.24,0.918,0.0,0.0,57.43,0.563
228,8,15,3,6.96,0.21,0.919,0.0,0.0,54.72,1.248
228,8,15,4,6.83,0.15,0.939,0.0,0.0,51.53,1.248
228,8,15,5,6.70,0.10,0.959,130.0,8.0,49.21,1.248
228,8,15,6,6.57,0.10,0.979,338.9,23.7,47.48,1.354
228,8,15,7,6.83,0.10,0.969,412.9,31.1,46.41,1.354
228,8,15,8,7.09,0.10,0.960,448.6,35.2,46.13,1.354
228,8,15,9,7.35,0.13,0.950,263.9,21.1,47.24,2.254
228,8,15,10,6.64,0.18,0.953,269.5,21.7,48.29,2.254
228,8,15,11,5.94,0.26,0.955,271.9,22.0,49.33,2.254
228,8,15,12,5.23,0.34,0.958,326.1,26.4,50.46,1.462
228,8,15,13,5.12,0.35,0.966,322.6,26.0,51.99,1.462
228,8,15,14,5.02,0.37,0.973,314.8,25.1,53.77,1.462
228,8,15,15,4.91,0.37,0.980,246.1,19.2,54.62,1.172
228,8,15,16,4.22,0.38,0.982,223.4,16.6,55.59,1.172
228,8,15,17,3.53,0.39,0.985,174.5,11.9,55.87,1.172
228,8,15,18,2.84,0.40,0.987,46.1,2.7,55.12,0.897
228,8,15,19,2.58,0.41,0.980,0.0,0.0,53.67,0.897
228,8,15,20,2.32,0.41,0.974,0.0,0.0,51.79,0.897
228,8,15,21,2.06,0.42,0.967,0.0,0.0,49.71,1.008
228,8,15,22,2.03,0.45,0.938,0.0,0.0,47.77,1.008
228,8,15,23,2.00,0.49,0.909,0.0,0.0,46.11,1.008
229,8,16,0,1.97,0.51,0.880,0.0,0.0,44.94,0.602
229,8,16,1,1.93,0.49,0.905,0.0,0.0,44.33,0.602
229,8,16,2,1.89,0.47,0.929,0.0,0.0,44.15,0.602
229,8,16,3,1.86,0.45,0.954,0.0,0.0,44.16,0.176
229,8,16,4,1.88,0.44,0.945,0.0,0.0,44.14,0.176
229,8,16,5,1.89,0.44,0.937,253.2,15.5,45.10,0.176
229,8,16,6,1.91,0.45,0.928,682.2,47.6,46.10,0.111
229,8,16,7,3.22,0.44,0.840,834.2,62.7,48.33,0.111
229,8,16,8,4.53,0.43,0.753,907.1,71.1,50.07,0.111
229,8,16,9,5.84,0.50,0.665,1013.2,81.0,52.51,0.001
229,8,16,10,7.11,0.38,0.603,1035.3,83.5,53.59,0.001
229,8,16,11,8.38,0.27,0.541,1044.6,84.5,53.88,0.001
229,8,16,12,9.65,0.19,0.479,1013.5,81.9,54.52,0.000
229,8,16,13,10.23,0.19,0.464,1002.3,80.7,54.61,0.000
229,8,16,14,10.80,0.22,0.448,977.7,77.9,54.73,0.000
229,8,16,15,11.37,0.21,0.432,959.5,74.7,52.90,0.000
229,8,16,16,10.29,0.17,0.525,869.7,64.6,52.76,0.000
229,8,16,17,9.21,0.14,0.618,674.3,46.0,52.55,0.000
229,8,16,18,8.13,0.10,0.712,51.4,3.0,50.56,0.000
229,8,16,19,7.41,0.10,0.702,0.0,0.0,49.81,0.000
229,8,16,20,6.70,0.10,0.692,0.0,0.0,49.25,0.000
229,8,16,21,5.98,0.20,0.683,0.0,0.0,49.63,0.002
229,8,16,22,5.64,0.22,0.719,0.0,0.0,49.91,0.002
229,8,16,23,5.30,0.25,0.755,0.0,0.0,51.19,0.002
230,8,17,0,4.95,0.28,0.791,0.0,0.0,53.15,0.001
230,8,17,1,4.86,0.26,0.792,0.0,0.0,54.41,0.001
230,8,17,2,4.76,0.24,0.793,0.0,0.0,54.89,0.001
230,8,17,3,4.66,0.22,0.794,0.0,0.0,54.14,0.001
230,8,17,4,4.83,0.19,0.816,0.0,0.0,52.98,0.001
230,8,17,5,4.99,0.15,0.838,128.8,7.8,52.91,0.001
230,8,17,6,5.15,0.21,0.860,277.2,19.3,56.70,0.072
230,8,17,7,6.39,0.16,0.776,340.3,25.6,62.87,0.072
230,8,17,8,7.64,0.11,0.692,370.4,29.0,63.39,0.072
230,8,17,9,8.88,0.10,0.608,687.4,54.9,62.13,0.116
230,8,17,10,9.41,0.10,0.587,702.5,56.6,61.93,0.116
230,8,17,11,9.93,0.11,0.566,708.8,57.3,61.63,0.116
230,8,17,12,10.45,0.16,0.544,960.1,77.5,59.79,0.854
230,8,17,13,9.78,0.19,0.611,949.1,76.4,59.56,0.854
230,8,17,14,9.12,0.24,0.678,925.4,73.7,59.56,0.854
230,8,17,15,8.45,0.27,0.745,955.6,74.3,58.16,0.162
230,8,17,16,7.95,0.24,0.771,864.0,64.0,57.91,0.162
230,8,17,17,7.45,0.21,0.796,663.5,45.1,57.64,0.162
230,8,17,18,6.95,0.16,0.822,100.1,5.8,56.32,0.004
230,8,17,19,6.25,0.12,0.851,0.0,0.0,55.39,0.004
230,8,17,20,5.55,0.10,0.879,0.0,0.0,54.35,0.004
230,8,17,21,4.85,0.10,0.908,0.0,0.0,51.42,0.000
230,8,17,22,3.89,0.10,0.923,0.0,0.0,49.31,0.000
230,8,17,23,2.92,0.10,0.937,0.0,0.0,48.09,0.000
231,8,18,0,1.95,0.10,0.952,0.0,0.0,48.74,0.000
231,8,18,1,1.34,0.10,0.950,0.0,0.0,48.81,0.000
231,8,18,2,0.72,0.11,0.948,0.0,0.0,48.98,0.000
231,8,18,3,0.11,0.13,0.946,0.0,0.0,49.51,0.001
231,8,18,4,1.27,0.14,0.951,0.0,0.0,48.93,0.001
231,8,18,5,2.43,0.15,0.957,258.1,15.6,47.88,0.001
231,8,18,6,3.60,0.19,0.962,719.5,49.9,47.65,0.000
231,8,18,7,6.32,0.21,0.824,888.1,66.6,46.91,0.000
231,8,18,8,9.04,0.24,0.685,968.3,75.7,48.11,0.000
231,8,18,9,11.76,0.29,0.547,1010.9,80.6,51.45,0.000
231,8,18,10,12.99,0.30,0.515,1033.4,83.2,56.81,0.000
231,8,18,11,14.22,0.33,0.483,1042.8,84.2,60.84,0.000
231,8,18,12,15.45,0.34,0.452,1041.7,84.1,61.79,0.000
231,8,18,13,15.65,0.34,0.454,1029.7,82.8,62.07,0.000
231,8,18,14,15.85,0.34,0.456,1003.5,79.8,61.99,0.000
231,8,18,15,16.05,0.31,0.458,954.6,74.1,60.15,0.001
231,8,18,16,14.86,0.29,0.524,861.0,63.7,60.02,0.001
231,8,18,17,13.67,0.26,0.591,654.9,44.3,60.21,0.001
231,8,18,18,12.48,0.23,0.657,78.3,4.5,60.62,0.000
231,8,18,19,11.67,0.23,0.666,0.0,0.0,61.44,0.000
231,8,18,20,10.85,0.23,0.675,0.0,0.0,62.36,0.000
231,8,18,21,10.04,0.24,0.684,0.0,0.0,62.74,0.000
231,8,18,22,8.90,0.23,0.739,0.0,0.0,62.35,0.000
231,8,18,23,7.76,0.23,0.793,0.0,0.0,61.87,0.000
232,8,19,0,6.62,0.22,0.848,0.0,0.0,60.90,0.000
232,8,19,1,5.62,0.23,0.883,0.0,0.0,59.91,0.000
232,8,19,2,4.63,0.24,0.918,0.0,0.0,59.03,0.000
232,8,19,3,3.63,0.24,0.953,0.0,0.0,58.13,0.000
232,8,19,4,4.51,0.24,0.932,0.0,0.0,57.35,0.000
232,8,19,5,5.39,0.24,0.912,242.3,14.6,56.96,0.000
232,8,19,6,6.27,0.27,0.891,714.7,49.5,57.48,0.000
232,8,19,7,9.12,0.28,0.774,886.3,66.3,58.86,0.000
232,8,19,8,11.98,0.30,0.657,967.5,75.5,57.94,0.000
232,8,19,9,14.83,0.32,0.540,1006.0,80.2,56.58,0.003
232,8,19,10,15.64,0.41,0.522,1028.6,82.7,58.33,0.003
232,8,19,11,16.45,0.51,0.505,1038.0,83.7,60.68,0.003
232,8,19,12,17.25,0.59,0.487,1041.4,84.0,62.89,0.009
232,8,19,13,17.11,0.55,0.488,1029.3,82.7,64.47,0.009
232,8,19,14,16.97,0.51,0.489,1002.9,79.6,65.66,0.009
232,8,19,15,16.83,0.46,0.490,952.5,73.8,66.12,0.035
232,8,19,16,15.19,0.37,0.593,857.6,63.3,66.53,0.035
232,8,19,17,13.55,0.28,0.696,646.8,43.6,66.79,0.035
232,8,19,18,11.91,0.19,0.798,59.1,3.4,66.54,0.015
232,8,19,19,11.27,0.19,0.800,0.0,0.0,66.15,0.015
232,8,19,20,10.62,0.19,0.802,0.0,0.0,66.26,0.015
232,8,19,21,9.97,0.20,0.804,0.0,0.0,66.28,0.022
232,8,19,22,9.35,0.20,0.834,0.0,0.0,65.68,0.022
232,8,19,23,8.73,0.19,0.864,0.0,0.0,64.76,0.022
233,8,20,0,8.11,0.18,0.894,0.0,0.0,62.95,0.513
233,8,20,1,7.51,0.15,0.922,0.0,0.0,60.45,0.513
233,8,20,2,6.92,0.12,0.950,0.0,0.0,57.89,0.513
233,8,20,3,6.33,0.10,0.979,0.0,0.0,56.44,0.785
233,8,20,4,6.56,0.10,0.981,0.0,0.0,56.81,0.785
233,8,20,5,6.80,0.10,0.983,113.1,6.8,55.53,0.785
233,8,20,6,7.03,0.15,0.985,646.6,44.6,51.79,0.738
233,8,20,7,7.52,0.18,0.949,804.7,60.1,49.10,0.738
233,8,20,8,8.01,0.21,0.913,879.1,68.5,46.97,0.738
233,8,20,9,8.49,0.24,0.877,679.5,54.1,45.56,0.359
233,8,20,10,9.27,0.25,0.822,694.8,55.8,46.16,0.359
233,8,20,11,10.06,0.26,0.766,701.1,56.5,47.89,0.359
233,8,20,12,10.84,0.27,0.710,885.5,71.4,47.99,0.170
233,8,20,13,10.67,0.27,0.717,875.0,70.2,47.23,0.170
233,8,20,14,10.51,0.27,0.724,852.2,67.6,46.16,0.170
233,8,20,15,10.34,0.25,0.730,899.2,69.5,44.51,0.049
233,8,20,16,9.74,0.22,0.770,807.6,59.4,43.38,0.049
233,8,20,17,9.15,0.19,0.810,602.8,40.5,42.60,0.049
233,8,20,18,8.55,0.15,0.850,40.8,2.3,41.06,0.008
233,8,20,19,7.98,0.10,0.875,0.0,0.0,39.93,0.008
233,8,20,20,7.41,0.10,0.900,0.0,0.0,39.25,0.008
233,8,20,21,6.84,0.10,0.924,0.0,0.0,38.06,0.011
233,8,20,22,6.24,0.10,0.940,0.0,0.0,36.06,0.011
233,8,20,23,5.63,0.10,0.956,0.0,0.0,34.38,0.011
234,8,21,0,5.03,0.11,0.972,0.0,0.0,33.11,0.017
234,8,21,1,5.30,0.12,0.971,0.0,0.0,32.03,0.017
234,8,21,2,5.57,0.13,0.970,0.0,0.0,31.15,0.017
234,8,21,3,5.85,0.14,0.968,0.0,0.0,30.59,0.011
234,8,21,4,6.45,0.13,0.951,0.0,0.0,32.63,0.011
234,8,21,5,7.05,0.12,0.934,210.4,12.6,35.69,0.011
234,8,21,6,7.65,0.12,0.917,663.7,45.7,38.92,0.004
234,8,21,7,9.49,0.16,0.812,830.5,61.9,56.12,0.004
234,8,21,8,11.33,0.21,0.707,908.7,70.7,58.84,0.004
234,8,21,9,13.17,0.25,0.602,995.9,79.2,58.63,0.003
234,8,21,10,14.32,0.31,0.553,1018.6,81.8,58.80,0.003
234,8,21,11,15.47,0.37,0.505,1028.0,82.8,58.93,0.003
234,8,21,12,16.62,0.40,0.457,788.4,63.5,58.18,0.009
234,8,21,13,16.34,0.37,0.466,779.0,62.4,58.04,0.009
234,8,21,14,16.05,0.33,0.476,758.4,60.1,57.99,0.009
234,8,21,15,15.76,0.29,0.486,948.6,73.2,57.09,0.007
234,8,21,16,14.55,0.22,0.582,850.0,62.4,56.68,0.007
234,8,21,17,13.34,0.15,0.679,627.6,42.0,56.91,0.007
234,8,21,18,12.13,0.10,0.775,25.4,1.4,56.69,0.015
234,8,21,19,11.34,0.10,0.804,0.0,0.0,55.94,0.015
234,8,21,20,10.55,0.10,0.832,0.0,0.0,55.19,0.015
234,8,21,21,9.76,0.10,0.861,0.0,0.0,53.76,0.017
234,8,21,22,9.00,0.10,0.885,0.0,0.0,51.48,0.017
234,8,21,23,8.23,0.12,0.909,0.0,0.0,50.07,0.017
235,8,22,0,7.46,0.14,0.933,0.0,0.0,49.53,0.005
235,8,22,1,6.54,0.16,0.949,0.0,0.0,49.72,0.005
235,8,22,2,5.61,0.17,0.965,0.0,0.0,50.79,0.005
235,8,22,3,4.68,0.18,0.981,0.0,0.0,53.00,0.002
235,8,22,4,5.32,0.18,0.963,0.0,0.0,59.02,0.002
235,8,22,5,5.96,0.19,0.944,178.6,10.6,64.85,0.002
235,8,22,6,6.60,0.22,0.926,298.5,20.5,69.13,0.000
235,8,22,7,9.05,0.25,0.804,375.0,27.9,65.85,0.000
235,8,22,8,11.51,0.27,0.682,410.7,31.9,61.99,0.000
235,8,22,9,13.96,0.28,0.560,450.6,35.7,59.20,0.041
235,8,22,10,14.49,0.35,0.542,460.9,36.9,59.82,0.041
235,8,22,11,15.02,0.42,0.523,465.2,37.4,61.17,0.041
235,8,22,12,15.55,0.47,0.505,1021.5,82.1,61.91,0.153
235,8,22,13,15.04,0.45,0.531,1009.3,80.7,63.33,0.153
235,8,22,14,14.52,0.43,0.557,982.5,77.6,65.08,0.153
235,8,22,15,14.01,0.41,0.584,788.6,60.7,66.85,0.077
235,8,22,16,12.90,0.35,0.661,705.5,51.6,68.80,0.077
235,8,22,17,11.79,0.29,0.738,516.5,34.4,70.37,0.077
235,8,22,18,10.68,0.23,0.815,10.0,0.6,70.64,0.664
235,8,22,19,9.84,0.21,0.860,0.0,0.0,70.51,0.664
235,8,22,20,9.01,0.19,0.906,0.0,0.0,70.07,0.664
235,8,22,21,8.17,0.17,0.951,0.0,0.0,68.24,1.714
235,8,22,22,7.78,0.14,0.964,0.0,0.0,64.96,1.714
235,8,22,23,7.38,0.10,0.977,0.0,0.0,61.43,1.714
236,8,23,0,6.99,0.10,0.991,0.0,0.0,58.19,0.317
236,8,23,1,6.14,0.10,0.993,0.0,0.0,55.12,0.317
236,8,23,2,5.28,0.12,0.995,0.0,0.0,51.96,0.317
236,8,23,3,4.43,0.18,0.997,0.0,0.0,48.31,0.057
236,8,23,4,4.34,0.18,0.981,0.0,0.0,44.96,0.057
236,8,23,5,4.25,0.18,0.966,180.4,10.6,44.20,0.057
236,8,23,6,4.15,0.19,0.950,666.5,45.5,45.09,0.019
236,8,23,7,5.11,0.21,0.841,839.8,62.2,46.31,0.019
236,8,23,8,6.07,0.24,0.732,920.2,71.2,44.76,0.019
236,8,23,9,7.03,0.28,0.623,982.0,77.7,43.93,0.006
236,8,23,10,7.69,0.31,0.590,1004.5,80.3,43.17,0.006
236,8,23,11,8.35,0.35,0.557,1013.8,81.3,43.07,0.006
236,8,23,12,9.01,0.36,0.525,979.2,78.5,43.06,0.320
