# NOx splits for EmChemXX and GNFR_CAMS sectors
# From DataDir/ZCM_EmChem16x/emissplit_run/emissplit.specials.NOx
# Key-word, MASS_ASSUMED= 0 by default,
# change when emissions have artificial mass, e.g. 46 for NOx as NO2
# NO/Biomass Burning from Delas et al., 1995 (JAC)
# IC_BB=101. Note that assumed mass
# not used for BB, since GFED decides that.
# For INTship, 350, we use GEOS-CHEM assumption that 1 mol NOx is released as 1 mol HNO3 + 10 mols O3
# 48/63.0*10*100 = 761.9
: MASS_ASSUMED 46
 99, 99,      NO,     NO2, shipNOx,#HEADERS
#DATA
 24, 13,  95.000,   5.000,   0.000
 24, 14,  95.000,   5.000,   0.000
 24, 15,  95.000,   5.000,   0.000
 24, 16,  92.500,   7.500,   0.000
 24, 17,  92.500,   7.500,   0.000
 24, 18,  92.500,   7.500,   0.000
 24, 19,  92.500,   7.500,   0.000
 25,  1,  95.000,   5.000,   0.000
 25,  2,  95.000,   5.000,   0.000
 25,  3,  95.000,   5.000,   0.000
 25,  4,  95.000,   5.000,   0.000
 25,  5,  95.000,   5.000,   0.000
 25,  6,  93.000,   7.000,   0.000
 25,  7,  93.000,   7.000,   0.000
 25,  8,  93.000,   7.000,   0.000
 25,  9,  93.000,   7.000,   0.000
 25, 10,  95.000,   5.000,   0.000
 25, 11,  95.000,   5.000,   0.000
 25, 12,  95.000,   5.000,   0.000
 25, 13,  95.000,   5.000,   0.000
 25, 14,  95.000,   5.000,   0.000
 25, 15,  95.000,   5.000,   0.000
 25, 16,  93.000,   7.000,   0.000
 25, 17,  93.000,   7.000,   0.000
 25, 18,  93.000,   7.000,   0.000
 25, 19,  93.000,   7.000,   0.000
 27,  1,  95.000,   5.000,   0.000
 27,  2,  95.000,   5.000,   0.000
 27,  3,  95.000,   5.000,   0.000
 27,  4,  95.000,   5.000,   0.000
 27,  5,  95.000,   5.000,   0.000
 27,  6,  91.800,   8.200,   0.000
 27,  7,  93.200,   6.800,   0.000
 27,  8,  93.200,   6.800,   0.000
 27,  9,  93.200,   6.800,   0.000
 27, 10,  95.000,   5.000,   0.000
 27, 11,  95.000,   5.000,   0.000
 27, 12,  95.000,   5.000,   0.000
 27, 13,  95.000,   5.000,   0.000
 27, 14,  95.000,   5.000,   0.000
 27, 15,  95.000,   5.000,   0.000
 27, 16,  91.800,   8.200,   0.000
 27, 17,  91.800,   8.200,   0.000
 27, 18,  91.800,   8.200,   0.000
 27, 19,  91.800,   8.200,   0.000
 30,  1,  95.000,   5.000,   0.000
 30,  2,  95.000,   5.000,   0.000
 30,  3,  95.000,   5.000,   0.000
 30,  4,  95.000,   5.000,   0.000
 30,  5,  95.000,   5.000,   0.000
 30,  6,  95.000,   5.000,   0.000
 30,  7,  93.000,   7.000,   0.000
 30,  8,  93.000,   7.000,   0.000
 30,  9,  93.000,   7.000,   0.000
 30, 10,  95.000,   5.000,   0.000
 30, 11,  95.000,   5.000,   0.000
 30, 12,  95.000,   5.000,   0.000
 30, 13,  95.000,   5.000,   0.000
 30, 14,  95.000,   5.000,   0.000
 30, 15,  95.000,   5.000,   0.000
 30, 16,  95.000,   5.000,   0.000
 30, 17,  95.000,   5.000,   0.000
 30, 18,  95.000,   5.000,   0.000
 30, 19,  95.000,   5.000,   0.000
 31,  1,  95.000,   5.000,   0.000
 31,  2,  95.000,   5.000,   0.000
 31,  3,  95.000,   5.000,   0.000
 31,  4,  95.000,   5.000,   0.000
 31,  5,  95.000,   5.000,   0.000
 31,  6,  95.000,   5.000,   0.000
 31,  7,  93.000,   7.000,   0.000
 31,  8,  93.000,   7.000,   0.000
 31,  9,  93.000,   7.000,   0.000
 31, 10,  95.000,   5.000,   0.000
 31, 11,  95.000,   5.000,   0.000
 31, 12,  95.000,   5.000,   0.000
 31, 13,  95.000,   5.000,   0.000
 31, 14,  95.000,   5.000,   0.000
 31, 15,  95.000,   5.000,   0.000
 31, 16,  95.000,   5.000,   0.000
 31, 17,  95.000,   5.000,   0.000
 31, 18,  95.000,   5.000,   0.000
 31, 19,  95.000,   5.000,   0.000
 32,  1,  95.000,   5.000,   0.000
 32,  2,  95.000,   5.000,   0.000
 32,  3,  95.000,   5.000,   0.000
 32,  4,  95.000,   5.000,   0.000
 32,  5,  95.000,   5.000,   0.000
 32,  6,  95.000,   5.000,   0.000
 32,  7,  93.000,   7.000,   0.000
